mol_file,atom1_idx,element,mol_vol,vbur
mol_0457_0001.xyz,5,C,339.999,51.119
mol_0458_0001.xyz,3,C,399.384,62.127
mol_0461_0001.xyz,11,C,272.713,54.843
mol_0464_0001.xyz,23,C,437.597,48.299
mol_0465_0001.xyz,11,C,239.233,59.211
mol_0466_0001.xyz,25,C,387.542,56.637
mol_0467_0001.xyz,2,C,312.689,62.974
mol_0469_0001.xyz,13,C,295.639,47.165
mol_0470_0001.xyz,2,C,321.052,53.856
mol_0474_0001.xyz,18,C,349.855,66.654
mol_0475_0001.xyz,4,C,293.54,51.695
mol_0476_0001.xyz,24,C,355.459,61.619
mol_0478_0001.xyz,11,C,359.542,48.984
mol_0480_0001.xyz,23,C,408.142,61.2
mol_0484_0001.xyz,11,C,327.568,44.265
mol_0485_0001.xyz,24,C,384.258,47.585
mol_0488_0001.xyz,2,C,364.46,68.4
mol_0489_0001.xyz,21,C,350.98,49.847
mol_0493_0001.xyz,18,C,283.827,45.81
mol_0495_0001.xyz,13,C,220.37,53.78
mol_0499_0001.xyz,17,C,322.562,65.592
mol_0016_0001.xyz,20,Cl,352.151,37.684
mol_0023_0001.xyz,28,Cl,404.59,41.198
mol_0026_0001.xyz,7,Cl,323.167,44.75
mol_0033_0001.xyz,25,Cl,428.46,37.956
mol_0044_0001.xyz,22,Cl,381.663,37.648
mol_0065_0001.xyz,28,Cl,437.28,50.369
mol_0067_0001.xyz,23,Cl,481.324,37.689
mol_0097_0001.xyz,11,Cl,382.082,42.795
mol_0101_0001.xyz,27,Cl,473.533,41.569
mol_0107_0001.xyz,14,Cl,253.228,37.71
mol_0122_0001.xyz,6,Cl,204.752,36.932
mol_0124_0001.xyz,10,Cl,242.131,37.729
mol_0130_0001.xyz,8,Cl,432.313,42.377
mol_0139_0001.xyz,11,Cl,269.875,37.585
mol_0148_0001.xyz,11,Cl,357.758,40.162
mol_0160_0001.xyz,19,Cl,279.898,41.234
mol_0179_0001.xyz,9,Cl,262.016,37.499
mol_0196_0001.xyz,20,Cl,331.459,37.635
mol_0200_0001.xyz,12,Cl,313.627,37.737
mol_0223_0001.xyz,15,Cl,397.144,37.68
mol_0227_0001.xyz,19,Cl,367.242,42.089
mol_0228_0001.xyz,12,Cl,369.157,50.166
mol_0232_0001.xyz,23,Cl,444.614,49.714
mol_0255_0001.xyz,21,Cl,413.304,43.734
mol_0265_0001.xyz,13,Cl,297.634,37.753
mol_0276_0001.xyz,23,Cl,375.084,37.725
mol_0280_0001.xyz,14,Cl,262.311,37.642
mol_0296_0001.xyz,14,Cl,276.98,37.586
mol_0298_0001.xyz,13,Cl,252.332,37.71
mol_0301_0001.xyz,24,Cl,397.097,39.877
mol_0303_0001.xyz,23,Cl,424.811,44.764
mol_0330_0001.xyz,21,Cl,434.931,44.474
mol_0344_0001.xyz,20,Cl,343.596,37.67
mol_0356_0001.xyz,20,Cl,354.321,40.088
mol_0362_0001.xyz,14,Cl,427.267,37.661
mol_0371_0001.xyz,24,Cl,352.396,44.524
mol_0372_0001.xyz,16,Cl,377.729,37.725
mol_0379_0001.xyz,19,Cl,289.519,49.434
mol_0396_0001.xyz,24,Cl,359.752,46.648
mol_0399_0001.xyz,23,Cl,354.973,40.639
mol_0401_0001.xyz,16,Cl,328.799,36.921
mol_0421_0001.xyz,10,Cl,198.312,35.153
mol_0423_0001.xyz,21,Cl,351.814,39.663
mol_0435_0001.xyz,18,Cl,322.07,37.741
mol_0448_0001.xyz,20,Cl,309.679,42.893
mol_0450_0001.xyz,18,Cl,375.289,37.709
mol_0455_0001.xyz,14,Cl,278.055,37.563
mol_0470_0001.xyz,15,Cl,319.217,37.695
mol_0486_0001.xyz,16,Cl,278.53,42.122
mol_0499_0001.xyz,16,Cl,321.263,39.291
mol_0010_0001.xyz,21,F,342.406,34.826
mol_0020_0001.xyz,24,F,373.612,45.417
mol_0027_0001.xyz,7,F,347.884,35.552
mol_0029_0001.xyz,23,F,350.638,39.519
mol_0031_0001.xyz,11,F,298.798,34.821
mol_0032_0001.xyz,22,F,334.773,38.088
mol_0037_0001.xyz,27,F,415.419,41.887
mol_0042_0001.xyz,8,F,323.842,34.831
mol_0057_0001.xyz,13,F,251.355,34.858
mol_0058_0001.xyz,23,F,363.312,46.242
mol_0067_0001.xyz,9,F,479.241,34.793
mol_0072_0001.xyz,27,F,409.044,42.773
mol_0086_0001.xyz,18,F,348.586,34.815
mol_0091_0001.xyz,21,F,358.84,42.957
mol_0094_0001.xyz,18,F,369.421,34.785
mol_0098_0001.xyz,1,F,358.731,34.826
mol_0119_0001.xyz,19,F,336.312,41.895
mol_0128_0001.xyz,19,F,377.822,51.463
mol_0129_0001.xyz,21,F,350.048,34.923
mol_0130_0001.xyz,28,F,433.972,48.335
mol_0142_0001.xyz,23,F,359.578,34.873
mol_0150_0001.xyz,24,F,404.136,34.872
mol_0151_0001.xyz,18,F,290.447,33.346
mol_0156_0001.xyz,3,F,345.361,40.773
mol_0157_0001.xyz,19,F,307.442,39.64
mol_0159_0001.xyz,23,F,358.171,34.864
mol_0165_0001.xyz,12,F,428.726,34.908
mol_0167_0001.xyz,10,F,303.146,34.842
mol_0177_0001.xyz,19,F,322.271,39.426
mol_0179_0001.xyz,12,F,263.006,37.895
mol_0183_0001.xyz,18,F,275.751,44.548
mol_0184_0001.xyz,21,F,350.427,39.777
mol_0189_0001.xyz,24,F,370.103,50.416
mol_0192_0001.xyz,17,F,288.361,45.179
mol_0195_0001.xyz,16,F,432.268,34.883
mol_0215_0001.xyz,16,F,263.632,46.941
mol_0218_0001.xyz,23,F,374.078,43.745
mol_0221_0001.xyz,17,F,277.891,48.761
mol_0226_0001.xyz,23,F,395.975,34.828
mol_0227_0001.xyz,16,F,367.883,34.823
mol_0229_0001.xyz,12,F,302.012,46.327
mol_0246_0001.xyz,23,F,353.088,43.859
mol_0259_0001.xyz,25,F,388.082,34.917
mol_0260_0001.xyz,17,F,274.477,41.796
mol_0265_0001.xyz,10,F,291.18,37.155
mol_0269_0001.xyz,14,F,334.809,37.399
mol_0279_0001.xyz,12,F,363.243,34.855
mol_0282_0001.xyz,22,F,367.34,34.774
mol_0283_0001.xyz,25,F,367.097,48.104
mol_0286_0001.xyz,11,F,328.459,34.901
mol_0293_0001.xyz,15,F,265.102,41.183
mol_0294_0001.xyz,12,F,208.292,34.809
mol_0300_0001.xyz,15,F,350.642,34.835
mol_0305_0001.xyz,17,F,473.661,34.896
mol_0306_0001.xyz,23,F,355.324,39.433
mol_0314_0001.xyz,21,F,307.272,47.627
mol_0315_0001.xyz,16,F,314.37,34.761
mol_0321_0001.xyz,23,F,398.815,34.782
mol_0322_0001.xyz,17,F,358.746,37.804
mol_0324_0001.xyz,22,F,363.201,42.426
mol_0327_0001.xyz,20,F,443.087,36.327
mol_0335_0001.xyz,22,F,343.375,42.388
mol_0337_0001.xyz,15,F,321.225,38.078
mol_0338_0001.xyz,17,F,363.248,47.708
mol_0339_0001.xyz,19,F,422.798,34.68
mol_0353_0001.xyz,22,F,381.859,40.201
mol_0357_0001.xyz,22,F,357.597,34.854
mol_0375_0001.xyz,22,F,385.464,38.442
mol_0377_0001.xyz,28,F,388.065,48.737
mol_0381_0001.xyz,19,F,364.519,34.754
mol_0382_0001.xyz,24,F,358.863,34.856
mol_0383_0001.xyz,3,F,263.634,38.852
mol_0387_0001.xyz,6,F,365.384,42.487
mol_0391_0001.xyz,19,F,317.093,38.81
mol_0392_0001.xyz,24,F,406.154,43.074
mol_0396_0001.xyz,21,F,358.923,34.806
mol_0402_0001.xyz,21,F,469.919,49.381
mol_0404_0001.xyz,19,F,311.805,52.419
mol_0412_0001.xyz,21,F,372.593,46.495
mol_0417_0001.xyz,18,F,317.263,41.375
mol_0419_0001.xyz,19,F,409.079,34.736
mol_0422_0001.xyz,13,F,328.536,34.807
mol_0423_0001.xyz,23,F,355.156,39.84
mol_0443_0001.xyz,12,F,264.194,39.609
mol_0445_0001.xyz,20,F,319.945,34.837
mol_0446_0001.xyz,20,F,473.986,34.864
mol_0457_0001.xyz,24,F,336.986,45.782
mol_0460_0001.xyz,17,F,298.787,40.033
mol_0470_0001.xyz,21,F,320.447,50.194
mol_0476_0001.xyz,22,F,355.946,45.106
mol_0477_0001.xyz,14,F,476.124,52.812
mol_0478_0001.xyz,24,F,361.467,36.46
mol_0494_0001.xyz,22,F,340.239,34.81
mol_0497_0001.xyz,19,F,276.939,39.353
mol_0002_0001.xyz,28,H,300.779,33.115
mol_0004_0001.xyz,31,H,317.632,53.274
mol_0005_0001.xyz,36,H,305.796,49.817
mol_0006_0001.xyz,33,H,349.81,40.92
mol_0007_0001.xyz,29,H,362.194,44.163
mol_0008_0001.xyz,19,H,277.109,30.173
mol_0011_0001.xyz,39,H,364.341,26.433
mol_0012_0001.xyz,34,H,299.316,35.054
mol_0014_0001.xyz,43,H,373.749,39.936
mol_0015_0001.xyz,40,H,339.741,49.637
mol_0016_0001.xyz,34,H,352.981,42.809
mol_0017_0001.xyz,35,H,432.549,48.71
mol_0020_0001.xyz,38,H,372.08,40.117
mol_0023_0001.xyz,39,H,407.351,34.067
mol_0027_0001.xyz,34,H,349.111,32.799
mol_0029_0001.xyz,44,H,347.991,35.595
mol_0034_0001.xyz,38,H,458.211,45.964
mol_0035_0001.xyz,41,H,346.86,34.968
mol_0038_0001.xyz,40,H,354.733,31.833
mol_0040_0001.xyz,15,H,217.533,38.232
mol_0041_0001.xyz,34,H,285.718,30.864
mol_0044_0001.xyz,36,H,378.372,56.513
mol_0045_0001.xyz,26,H,247.509,34.08
mol_0046_0001.xyz,38,H,353.991,49.204
mol_0047_0001.xyz,33,H,379.117,46.176
mol_0048_0001.xyz,41,H,259.918,37.05
mol_0050_0001.xyz,42,H,376.695,43.203
mol_0051_0001.xyz,38,H,360.529,45.502
mol_0055_0001.xyz,40,H,367.017,32.812
mol_0056_0001.xyz,33,H,327.971,36.292
mol_0057_0001.xyz,23,H,250.642,50.989
mol_0058_0001.xyz,34,H,366.655,51.234
mol_0059_0001.xyz,34,H,377.386,46.651
mol_0061_0001.xyz,20,H,245.08,32.11
mol_0062_0001.xyz,32,H,225.546,36.2
mol_0064_0001.xyz,34,H,428.538,43.153
mol_0065_0001.xyz,38,H,436.884,43.494
mol_0066_0001.xyz,35,H,364.881,38.478
mol_0067_0001.xyz,38,H,483.499,35.629
mol_0069_0001.xyz,44,H,379.97,36.339
mol_0070_0001.xyz,45,H,346.421,49.042
mol_0073_0001.xyz,42,H,331.873,48.861
mol_0075_0001.xyz,22,H,344.114,35.042
mol_0078_0001.xyz,46,H,310.313,47.39
mol_0080_0001.xyz,30,H,337.518,46.557
mol_0083_0001.xyz,34,H,323.207,39.953
mol_0084_0001.xyz,28,H,392.857,29.979
mol_0085_0001.xyz,39,H,372.252,53.876
mol_0086_0001.xyz,30,H,347.395,36.82
mol_0088_0001.xyz,26,H,280.823,45.583
mol_0089_0001.xyz,35,H,268.714,57.079
mol_0091_0001.xyz,42,H,359.971,42.673
mol_0092_0001.xyz,39,H,361.861,32.798
mol_0094_0001.xyz,44,H,367.976,42.836
mol_0097_0001.xyz,36,H,379.635,37.282
mol_0099_0001.xyz,34,H,451.809,33.292
