mol_file,atom1_idx,element,mol_vol,vbur
mol_0425_0001.xyz,21,C,0,59.271
mol_0430_0001.xyz,16,C,0,39.828
mol_0431_0001.xyz,3,C,0,61.759
mol_0432_0001.xyz,3,C,0,48.133
mol_0433_0001.xyz,10,C,0,44.31
mol_0434_0001.xyz,19,C,0,53.501
mol_0435_0001.xyz,15,C,0,45.837
mol_0436_0001.xyz,2,C,0,39.609
mol_0437_0001.xyz,7,C,0,45.68
mol_0438_0001.xyz,9,C,0,64.302
mol_0440_0001.xyz,17,C,0,59.302
mol_0445_0001.xyz,16,C,0,72.839
mol_0448_0001.xyz,8,C,0,55.846
mol_0450_0001.xyz,23,C,0,66.367
mol_0453_0001.xyz,10,C,0,80.685
mol_0454_0001.xyz,18,C,0,60.259
mol_0455_0001.xyz,12,C,0,49.785
mol_0456_0001.xyz,7,C,0,74.46
mol_0457_0001.xyz,5,C,0,50.325
mol_0458_0001.xyz,3,C,0,66.62
mol_0461_0001.xyz,11,C,0,60.766
mol_0464_0001.xyz,23,C,0,53.671
mol_0465_0001.xyz,11,C,0,64.343
mol_0466_0001.xyz,25,C,0,56.069
mol_0467_0001.xyz,2,C,0,65.208
mol_0469_0001.xyz,13,C,0,46.398
mol_0470_0001.xyz,2,C,0,58.18
mol_0474_0001.xyz,18,C,0,72.451
mol_0475_0001.xyz,4,C,0,55.935
mol_0476_0001.xyz,24,C,0,62.052
mol_0478_0001.xyz,11,C,0,50.704
mol_0480_0001.xyz,23,C,0,60.817
mol_0484_0001.xyz,11,C,0,48.305
mol_0485_0001.xyz,24,C,0,53.015
mol_0488_0001.xyz,2,C,0,73.823
mol_0489_0001.xyz,21,C,0,49.57
mol_0493_0001.xyz,18,C,0,45.813
mol_0495_0001.xyz,13,C,0,54.958
mol_0499_0001.xyz,17,C,0,62.939
mol_0016_0001.xyz,20,Cl,0,36.041
mol_0023_0001.xyz,28,Cl,0,40.64
mol_0026_0001.xyz,7,Cl,0,43.822
mol_0033_0001.xyz,25,Cl,0,35.569
mol_0044_0001.xyz,22,Cl,0,36.098
mol_0065_0001.xyz,28,Cl,0,49.708
mol_0067_0001.xyz,23,Cl,0,36.159
mol_0097_0001.xyz,11,Cl,0,40.345
mol_0101_0001.xyz,27,Cl,0,39.659
mol_0107_0001.xyz,14,Cl,0,36.335
mol_0122_0001.xyz,6,Cl,0,36.557
mol_0124_0001.xyz,10,Cl,0,35.967
mol_0130_0001.xyz,8,Cl,0,40.294
mol_0139_0001.xyz,11,Cl,0,36.258
mol_0148_0001.xyz,11,Cl,0,38.149
mol_0160_0001.xyz,19,Cl,0,40.372
mol_0179_0001.xyz,9,Cl,0,35.72
mol_0196_0001.xyz,20,Cl,0,36.183
mol_0200_0001.xyz,12,Cl,0,36.057
mol_0223_0001.xyz,15,Cl,0,36.133
mol_0227_0001.xyz,19,Cl,0,40.917
mol_0228_0001.xyz,12,Cl,0,50.008
mol_0232_0001.xyz,23,Cl,0,49.168
mol_0255_0001.xyz,21,Cl,0,41.738
mol_0265_0001.xyz,13,Cl,0,35.951
mol_0276_0001.xyz,23,Cl,0,36.02
mol_0280_0001.xyz,14,Cl,0,36.183
mol_0296_0001.xyz,14,Cl,0,35.689
mol_0298_0001.xyz,13,Cl,0,36.189
mol_0301_0001.xyz,24,Cl,0,39.178
mol_0303_0001.xyz,23,Cl,0,43.886
mol_0330_0001.xyz,21,Cl,0,43.119
mol_0344_0001.xyz,20,Cl,0,36.152
mol_0356_0001.xyz,20,Cl,0,38.379
mol_0362_0001.xyz,14,Cl,0,36.128
mol_0371_0001.xyz,24,Cl,0,44.537
mol_0372_0001.xyz,16,Cl,0,36.154
mol_0379_0001.xyz,19,Cl,0,47.585
mol_0396_0001.xyz,24,Cl,0,46.504
mol_0399_0001.xyz,23,Cl,0,40.149
mol_0401_0001.xyz,16,Cl,0,35.0
mol_0421_0001.xyz,10,Cl,0,34.982
mol_0423_0001.xyz,21,Cl,0,37.102
mol_0435_0001.xyz,18,Cl,0,36.186
mol_0448_0001.xyz,20,Cl,0,41.578
