mol_file,atom1_idx,element,mol_vol,vbur
mol_0432_0001.xyz,3,C,208.903,38.455
mol_0433_0001.xyz,10,C,318.676,35.886
mol_0434_0001.xyz,19,C,307.699,43.832
mol_0435_0001.xyz,15,C,260.072,37.373
mol_0436_0001.xyz,2,C,169.929,31.349
mol_0437_0001.xyz,7,C,244.211,36.592
mol_0438_0001.xyz,9,C,188.396,52.462
mol_0440_0001.xyz,17,C,283.872,50.03
mol_0445_0001.xyz,16,C,253.236,61.426
mol_0448_0001.xyz,8,C,239.94,44.157
mol_0450_0001.xyz,23,C,304.882,52.83
mol_0453_0001.xyz,10,C,254.507,68.768
mol_0454_0001.xyz,18,C,321.373,49.174
mol_0455_0001.xyz,12,C,213.143,41.2
mol_0456_0001.xyz,7,C,235.863,61.133
mol_0457_0001.xyz,5,C,260.401,41.582
mol_0458_0001.xyz,3,C,323.296,54.048
mol_0461_0001.xyz,11,C,225.987,48.234
mol_0464_0001.xyz,23,C,357.409,42.615
mol_0465_0001.xyz,11,C,200.191,53.255
mol_0466_0001.xyz,25,C,308.469,46.844
mol_0467_0001.xyz,2,C,251.167,52.581
mol_0469_0001.xyz,13,C,239.747,37.918
mol_0470_0001.xyz,2,C,249.288,44.56
mol_0474_0001.xyz,18,C,288.889,56.362
mol_0475_0001.xyz,4,C,238.757,45.104
mol_0476_0001.xyz,24,C,280.69,52.926
mol_0478_0001.xyz,11,C,291.708,40.044
mol_0480_0001.xyz,23,C,327.842,50.012
mol_0484_0001.xyz,11,C,266.475,37.415
mol_0485_0001.xyz,24,C,315.245,41.304
mol_0488_0001.xyz,2,C,303.71,60.728
mol_0489_0001.xyz,21,C,280.226,40.499
mol_0493_0001.xyz,18,C,228.615,36.836
mol_0495_0001.xyz,13,C,177.098,44.877
mol_0499_0001.xyz,17,C,246.759,53.495
mol_0016_0001.xyz,20,Cl,278.431,28.763
mol_0023_0001.xyz,28,Cl,326.261,32.509
mol_0026_0001.xyz,7,Cl,256.35,35.07
mol_0033_0001.xyz,25,Cl,340.639,28.328
mol_0044_0001.xyz,22,Cl,302.632,28.704
mol_0065_0001.xyz,28,Cl,343.978,38.672
mol_0067_0001.xyz,23,Cl,376.971,28.759
mol_0097_0001.xyz,11,Cl,294.295,33.162
mol_0101_0001.xyz,27,Cl,364.675,31.836
mol_0107_0001.xyz,14,Cl,205.079,28.768
mol_0122_0001.xyz,6,Cl,158.766,28.861
mol_0124_0001.xyz,10,Cl,184.156,28.78
mol_0130_0001.xyz,8,Cl,337.747,31.778
mol_0139_0001.xyz,11,Cl,220.91,28.654
mol_0148_0001.xyz,11,Cl,288.197,30.679
mol_0160_0001.xyz,19,Cl,215.361,32.531
mol_0179_0001.xyz,9,Cl,211.328,28.552
mol_0196_0001.xyz,20,Cl,261.047,28.728
mol_0200_0001.xyz,12,Cl,238.0,28.802
mol_0223_0001.xyz,15,Cl,315.497,28.756
mol_0227_0001.xyz,19,Cl,289.197,32.741
mol_0228_0001.xyz,12,Cl,299.033,40.287
mol_0232_0001.xyz,23,Cl,356.237,40.301
mol_0255_0001.xyz,21,Cl,322.977,33.901
mol_0265_0001.xyz,13,Cl,234.364,28.776
mol_0276_0001.xyz,23,Cl,299.525,28.804
mol_0280_0001.xyz,14,Cl,205.175,28.716
mol_0296_0001.xyz,14,Cl,221.589,28.596
mol_0298_0001.xyz,13,Cl,197.72,28.789
