mol_file,atom1_idx,element,mol_vol,vbur
mol_0086_0001.xyz,18,F,354.972,34.73
mol_0091_0001.xyz,21,F,366.33,42.398
mol_0094_0001.xyz,18,F,379.673,34.655
mol_0098_0001.xyz,1,F,363.302,34.715
mol_0119_0001.xyz,19,F,337.677,41.266
mol_0128_0001.xyz,19,F,388.9,50.851
mol_0129_0001.xyz,21,F,357.371,34.799
mol_0130_0001.xyz,28,F,433.793,48.089
mol_0142_0001.xyz,23,F,366.673,34.738
mol_0150_0001.xyz,24,F,404.161,34.727
mol_0151_0001.xyz,18,F,294.281,32.913
mol_0156_0001.xyz,3,F,351.672,40.101
mol_0157_0001.xyz,19,F,314.597,39.621
mol_0159_0001.xyz,23,F,370.52,34.741
mol_0165_0001.xyz,12,F,436.115,34.791
mol_0167_0001.xyz,10,F,305.58,34.717
mol_0177_0001.xyz,19,F,327.199,39.705
mol_0179_0001.xyz,12,F,271.089,38.221
mol_0183_0001.xyz,18,F,281.543,44.372
mol_0184_0001.xyz,21,F,359.097,39.177
mol_0189_0001.xyz,24,F,381.878,50.722
mol_0192_0001.xyz,17,F,292.227,45.639
mol_0195_0001.xyz,16,F,432.434,34.744
mol_0215_0001.xyz,16,F,267.446,46.762
mol_0218_0001.xyz,23,F,377.997,43.587
mol_0221_0001.xyz,17,F,295.7,49.789
mol_0226_0001.xyz,23,F,405.041,34.697
mol_0227_0001.xyz,16,F,370.504,34.659
mol_0229_0001.xyz,12,F,319.978,46.705
mol_0246_0001.xyz,23,F,351.827,43.226
mol_0259_0001.xyz,25,F,388.424,34.775
mol_0260_0001.xyz,17,F,289.209,41.854
mol_0265_0001.xyz,10,F,297.816,37.266
mol_0269_0001.xyz,14,F,334.554,36.842
mol_0279_0001.xyz,12,F,366.131,34.725
mol_0282_0001.xyz,22,F,382.346,34.66
mol_0283_0001.xyz,25,F,374.126,48.042
mol_0286_0001.xyz,11,F,333.303,34.74
mol_0293_0001.xyz,15,F,272.043,41.277
mol_0294_0001.xyz,12,F,214.877,34.676
mol_0300_0001.xyz,15,F,353.9,34.691
