mol_file,atom1_idx,element,mol_vol,vbur
mol_0412_0001.xyz,10,C,489.802,69.737
mol_0414_0001.xyz,17,C,418.226,52.864
mol_0417_0001.xyz,12,C,371.088,68.547
mol_0418_0001.xyz,1,C,366.36,49.152
mol_0420_0001.xyz,25,C,541.844,77.951
mol_0421_0001.xyz,5,C,280.68,70.0
mol_0425_0001.xyz,21,C,450.418,69.54
mol_0430_0001.xyz,16,C,457.913,47.116
mol_0431_0001.xyz,3,C,476.473,64.885
mol_0432_0001.xyz,3,C,354.218,59.269
mol_0433_0001.xyz,10,C,474.901,51.503
mol_0434_0001.xyz,19,C,481.859,59.243
mol_0435_0001.xyz,15,C,414.061,52.336
mol_0436_0001.xyz,2,C,257.735,45.154
mol_0437_0001.xyz,7,C,416.836,52.69
mol_0438_0001.xyz,9,C,303.476,69.418
mol_0440_0001.xyz,17,C,425.24,62.071
mol_0445_0001.xyz,16,C,380.432,78.338
mol_0448_0001.xyz,8,C,360.045,65.615
mol_0450_0001.xyz,23,C,485.119,74.235
mol_0453_0001.xyz,10,C,395.611,85.108
mol_0454_0001.xyz,18,C,498.459,62.501
mol_0455_0001.xyz,12,C,311.042,54.501
mol_0456_0001.xyz,7,C,360.307,82.819
mol_0457_0001.xyz,5,C,389.714,56.411
mol_0458_0001.xyz,3,C,515.133,77.215
mol_0461_0001.xyz,11,C,385.77,72.534
mol_0464_0001.xyz,23,C,566.131,66.325
mol_0465_0001.xyz,11,C,329.13,74.075
mol_0466_0001.xyz,25,C,470.125,59.623
mol_0467_0001.xyz,2,C,394.487,71.596
mol_0469_0001.xyz,13,C,381.622,53.05
mol_0470_0001.xyz,2,C,375.671,72.809
mol_0474_0001.xyz,18,C,465.519,85.323
mol_0475_0001.xyz,4,C,382.664,66.043
mol_0476_0001.xyz,24,C,419.178,70.162
mol_0478_0001.xyz,11,C,432.504,58.57
mol_0480_0001.xyz,23,C,506.246,62.909
mol_0484_0001.xyz,11,C,432.399,60.232
mol_0485_0001.xyz,24,C,499.255,65.902
mol_0488_0001.xyz,2,C,479.977,83.315
mol_0489_0001.xyz,21,C,429.089,54.647
mol_0493_0001.xyz,18,C,359.257,52.289
mol_0495_0001.xyz,13,C,291.88,60.405
mol_0499_0001.xyz,17,C,353.074,63.518
mol_0016_0001.xyz,20,Cl,415.056,38.677
mol_0023_0001.xyz,28,Cl,487.219,43.913
mol_0026_0001.xyz,7,Cl,409.292,46.984
mol_0033_0001.xyz,25,Cl,499.477,37.754
mol_0044_0001.xyz,22,Cl,450.215,38.61
mol_0065_0001.xyz,28,Cl,502.435,51.322
mol_0067_0001.xyz,23,Cl,557.732,38.664
mol_0097_0001.xyz,11,Cl,430.431,42.186
mol_0101_0001.xyz,27,Cl,536.822,40.921
mol_0107_0001.xyz,14,Cl,323.036,38.866
mol_0122_0001.xyz,6,Cl,233.346,41.586
mol_0124_0001.xyz,10,Cl,278.86,38.69
mol_0130_0001.xyz,8,Cl,478.473,41.439
mol_0139_0001.xyz,11,Cl,356.931,38.54
mol_0148_0001.xyz,11,Cl,449.239,39.395
mol_0160_0001.xyz,19,Cl,313.825,43.951
mol_0179_0001.xyz,9,Cl,331.443,38.366
mol_0196_0001.xyz,20,Cl,400.209,38.632
mol_0200_0001.xyz,12,Cl,335.287,38.702
mol_0223_0001.xyz,15,Cl,482.384,38.63
mol_0227_0001.xyz,19,Cl,417.852,44.607
mol_0228_0001.xyz,12,Cl,472.627,53.648
mol_0232_0001.xyz,23,Cl,528.964,52.866
mol_0255_0001.xyz,21,Cl,476.025,43.853
mol_0265_0001.xyz,13,Cl,349.82,38.621
mol_0276_0001.xyz,23,Cl,465.754,38.695
mol_0280_0001.xyz,14,Cl,322.055,38.616
mol_0296_0001.xyz,14,Cl,339.427,38.51
mol_0298_0001.xyz,13,Cl,303.44,38.694
mol_0301_0001.xyz,24,Cl,481.058,42.607
mol_0303_0001.xyz,23,Cl,489.43,46.95
mol_0330_0001.xyz,21,Cl,474.441,45.73
mol_0344_0001.xyz,20,Cl,393.334,38.653
mol_0356_0001.xyz,20,Cl,410.272,41.819
mol_0362_0001.xyz,14,Cl,522.437,38.638
mol_0371_0001.xyz,24,Cl,405.116,48.518
mol_0372_0001.xyz,16,Cl,424.73,38.944
mol_0379_0001.xyz,19,Cl,306.718,48.824
mol_0396_0001.xyz,24,Cl,429.191,50.452
mol_0399_0001.xyz,23,Cl,430.923,43.001
mol_0401_0001.xyz,16,Cl,387.067,36.452
mol_0421_0001.xyz,10,Cl,282.926,38.732
mol_0423_0001.xyz,21,Cl,429.934,38.832
mol_0435_0001.xyz,18,Cl,416.78,38.724
mol_0448_0001.xyz,20,Cl,362.988,43.826
mol_0450_0001.xyz,18,Cl,478.247,38.666
mol_0455_0001.xyz,14,Cl,312.201,38.43
mol_0470_0001.xyz,15,Cl,375.486,38.69
mol_0486_0001.xyz,16,Cl,353.815,42.479
mol_0499_0001.xyz,16,Cl,351.593,38.636
mol_0010_0001.xyz,21,F,412.867,36.889
mol_0020_0001.xyz,24,F,448.394,49.403
mol_0027_0001.xyz,7,F,421.949,43.333
mol_0029_0001.xyz,23,F,438.574,41.417
mol_0031_0001.xyz,11,F,395.743,36.88
mol_0032_0001.xyz,22,F,421.058,42.182
mol_0037_0001.xyz,27,F,474.744,40.916
mol_0042_0001.xyz,8,F,403.964,36.608
mol_0057_0001.xyz,13,F,296.418,36.607
mol_0058_0001.xyz,23,F,443.773,51.618
mol_0067_0001.xyz,9,F,552.507,36.521
mol_0072_0001.xyz,27,F,531.39,45.526
mol_0086_0001.xyz,18,F,421.175,36.699
mol_0091_0001.xyz,21,F,436.519,42.602
mol_0094_0001.xyz,18,F,469.193,36.515
mol_0098_0001.xyz,1,F,413.659,36.607
mol_0119_0001.xyz,19,F,387.555,41.037
mol_0128_0001.xyz,19,F,478.016,51.189
mol_0129_0001.xyz,21,F,432.509,36.658
mol_0130_0001.xyz,28,F,480.081,50.457
mol_0142_0001.xyz,23,F,427.356,36.648
mol_0150_0001.xyz,24,F,466.298,36.62
mol_0151_0001.xyz,18,F,356.41,34.107
mol_0156_0001.xyz,3,F,418.141,39.883
mol_0157_0001.xyz,19,F,375.028,41.792
mol_0159_0001.xyz,23,F,455.604,36.633
mol_0165_0001.xyz,12,F,518.176,36.621
mol_0167_0001.xyz,10,F,349.486,36.625
mol_0177_0001.xyz,19,F,385.597,43.062
mol_0179_0001.xyz,12,F,334.633,41.235
mol_0183_0001.xyz,18,F,336.853,45.52
mol_0184_0001.xyz,21,F,433.733,39.386
mol_0189_0001.xyz,24,F,464.931,54.452
mol_0192_0001.xyz,17,F,351.792,49.139
mol_0195_0001.xyz,16,F,513.609,36.659
mol_0215_0001.xyz,16,F,311.88,47.459
mol_0218_0001.xyz,23,F,443.872,45.636
mol_0221_0001.xyz,17,F,390.08,55.737
mol_0226_0001.xyz,23,F,484.688,36.575
mol_0227_0001.xyz,16,F,416.673,36.518
mol_0229_0001.xyz,12,F,407.792,50.693
mol_0246_0001.xyz,23,F,381.098,42.907
mol_0259_0001.xyz,25,F,433.937,36.675
mol_0260_0001.xyz,17,F,373.798,44.021
mol_0265_0001.xyz,10,F,349.642,39.456
mol_0269_0001.xyz,14,F,364.73,36.828
mol_0279_0001.xyz,12,F,418.931,36.614
mol_0282_0001.xyz,22,F,473.02,36.529
mol_0283_0001.xyz,25,F,440.638,50.364
mol_0286_0001.xyz,11,F,392.059,36.639
mol_0293_0001.xyz,15,F,332.141,43.034
mol_0294_0001.xyz,12,F,264.088,36.597
mol_0300_0001.xyz,15,F,410.308,36.565
mol_0305_0001.xyz,17,F,595.175,36.733
mol_0306_0001.xyz,23,F,463.106,41.335
