name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00127,2.474518024004735,-351.83570306487997,1,21.736635972775854
fragment_00127,2.486227454608828,-351.8356844047145,1,21.70714979511835
fragment_00128,0.0,-367.6818460960685,1,20.1824264810837
fragment_00128,0.5079495684321507,-367.681036626906,1,20.170516458075856
fragment_00129,0.0,-1309.1028226729723,1,21.69912997950272
fragment_00129,0.42640263046008037,-1309.1021431571273,1,21.65269439398676
fragment_00130,0.0,-657.5629675148456,1,18.084521948621184
fragment_00131,0.0,-865.4862471221778,1,20.456892200038297
fragment_00131,0.3667475765857272,-865.4856626727125,1,20.50959981896987
fragment_00132,0.0,-292.6213810261289,1,18.580306010548487
fragment_00132,1.2061845183719022,-292.6194588487464,1,19.714871587771853
fragment_00132,1.3035787864464163,-292.61930364110077,1,19.82279565100839
fragment_00133,0.0,-1037.8531007105266,1,25.490295740569895
fragment_00134,0.0,-559.5674350762395,1,23.630055436957694
fragment_00135,0.0,-399.7592396653105,1,18.817525109227315
fragment_00135,0.6669133816899592,-399.75817687118666,1,18.866890633431392
fragment_00136,0.0,-1259.3216641348997,1,25.001549232520652
fragment_00136,0.0013752018451378568,-1259.321661943376,1,24.998067811125924
fragment_00137,0.0,-948.7333705215482,1,21.644310605928734
fragment_00137,0.06008980581036921,-948.7332747623473,1,21.647896002980097
fragment_00138,0.0,-617.7785086434963,1,22.17421728943493
fragment_00138,2.013404109419917,-617.775300079813,1,24.811577250716265
fragment_00139,0.0,-657.1066597001343,1,21.648682031936477
fragment_00139,0.008001245345852675,-657.1066469493381,1,21.643300526739058
fragment_00139,0.139684227531876,-657.1064370991485,1,21.64428981131865
fragment_00139,0.14674750966426695,-657.1064258430919,1,21.64793120855019
fragment_00139,0.22917420223819016,-657.1062944877962,1,21.624655086820994
fragment_00139,0.23509886383607245,-657.1062850462469,1,21.617955778985444
fragment_00139,0.42989816221532406,-657.105974613805,1,21.622807139694146
fragment_00139,0.436165901990955,-657.1059646255259,1,21.62439729151073
fragment_00139,2.3837550253844935,-657.1028609446988,1,21.62871416386708
fragment_00139,2.4252802666973716,-657.1027947700146,1,21.62377064874933
fragment_00139,2.593335278338179,-657.1025269573064,1,21.595684163545585
fragment_00139,2.657240182680706,-657.102425118359,1,21.598777883535476
fragment_00139,2.664596164437806,-657.1024133958559,1,21.59080386143129
fragment_00139,2.707787064991358,-657.1023445667747,1,21.587564622534767
fragment_00139,2.7383436191823156,-657.102295871806,1,21.591009577390256
fragment_00139,2.739856687458394,-657.1022934605783,1,21.59714698698543
fragment_00139,2.8655334332542326,-657.1020931819354,1,21.575023428938252
fragment_00140,0.0,-865.4864721862536,1,21.55382799689457
fragment_00140,0.1601548240763574,-865.4862169632958,1,21.55027694707195
fragment_00141,0.0,-403.5720136765438,1,19.7079087449824
fragment_00141,0.4721746887677335,-403.57126121828094,1,19.644686132454158
fragment_00142,0.0,-574.5049411370577,1,18.997650089644726
fragment_00142,3.1497223665214014,-574.4999217349663,1,22.28299883374819
fragment_00142,3.150542616436572,-574.4999204278148,1,22.285762030921983
fragment_00143,0.0,-825.3569556489153,1,19.015554972250865
fragment_00143,0.0014537823004914954,-825.3569533321657,1,19.012968023812427
