name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00107,1.4691142057657487,-506.57824162443217,3,25.56228220115649
fragment_00107,1.9103833817138598,-506.577538417239,3,29.74872286546031
fragment_00107,1.983480013983576,-506.57742193034073,3,27.865526372040268
fragment_00107,3.058099801247877,-506.5757094147028,3,25.7221734831711
fragment_00107,3.944919819491026,-506.57429617704685,3,25.889590201887625
fragment_00107,3.9539866822587073,-506.5742817280813,3,25.93449240771698
fragment_00108,0.0,-463.81994785374656,3,26.450590958937493
fragment_00108,0.1403866442225908,-463.8197241333885,3,24.445315557065687
fragment_00108,0.652135807741404,-463.8189086091858,3,23.871619104648044
fragment_00109,0.0,-615.166108249119,3,20.089751043556063
fragment_00110,0.0,-287.8069471158489,3,10.32944690658302
fragment_00111,0.0,-1382.9590191176817,3,25.404155918301985
fragment_00111,0.0012535897510095198,-1382.9590171199593,3,25.401982095138898
fragment_00112,0.0,-1022.592388252862,3,22.134780610752923
fragment_00112,0.0014228193698430749,-1022.5923859854549,3,22.130072866149792
fragment_00113,0.0,-635.8264692428743,3,23.648603013927737
fragment_00113,0.0006669690080928346,-635.8264681799915,3,23.65521395075181
fragment_00113,0.14599640701955713,-635.8262365827902,3,27.005776145133304
fragment_00113,0.9605308353136544,-635.8249385395542,3,26.55189820536476
fragment_00113,0.9717264987468407,-635.8249206981288,3,26.064287927475032
fragment_00113,1.0161581071608248,-635.8248498918539,3,23.5472530502516
fragment_00113,1.0163523549128584,-635.8248495823003,3,23.54722025908738
fragment_00113,1.4111858905889765,-635.8242203750102,3,23.564897045788914
fragment_00113,1.6360766715900594,-635.8238619887384,3,24.41070701233416
