name,E_rel(kcal/mol),E_tot,pct_V_bur_r2.5,pct_V_bur_r3.5,pct_V_bur_r4.5,pct_V_bur_r5.5,pct_V_bur_r6.5,pct_V_bur_r7.5,pct_V_bur_r8.5
fragment_00039,4.003218142288888,-483.2805935296305,29.100805149286106,23.78281013049551,17.22009884355011,11.863498603934458,7.46544119365158,4.858945633250724,3.3380868881000967
fragment_00039,4.004746688045335,-483.28059109373777,29.07314966288012,23.75948225743002,17.208682515203307,11.860179439638594,7.465006474596921,4.858662692671924,3.3378925084326765
fragment_00039,4.75218293645902,-483.27939997825774,29.05070427918888,23.90781388709986,17.548416551003175,12.099198032815233,7.470147027418274,4.8620084650162365,3.340191047999921
fragment_00039,4.756384258022363,-483.2793932830257,29.068409636021368,23.91516104348407,17.55170255641373,12.10206815940755,7.47121208910219,4.862701669434297,3.3406672781851006
fragment_00040,0.0,-457.5743157011959,26.319752619246927,19.604023130563746,13.318331074588366,8.440378591223476,5.124522556213249,3.335338910469395,2.2913718170086486
fragment_00040,1.6002152096391963e-05,-457.5743156756949,26.31203776253177,19.603335132030146,13.320558160008227,8.440540035844293,5.124663839906014,3.335430866157506,2.2914349904005604
fragment_00040,2.9978034690750994,-457.5695383972778,26.180442879885028,19.56873052620585,13.294041589075514,8.438925589636117,5.124120441087689,3.3350771904340046,2.291192015816285
fragment_00041,0.0,-389.76848003733386,28.90811484354545,19.271129616799946,12.194569972731305,8.590540026875148,5.946684968338868,3.9398838981628943,2.7066931334021826
fragment_00041,0.13712482515586327,-389.76826151501535,30.691739037367743,22.168918646055126,14.297139825304342,9.34351284712163,6.055516883672984,3.9412844540279552,2.707655312755913
fragment_00041,0.14017438875365368,-389.7682566552264,30.69674018778751,22.170551271562605,14.296564024735723,9.343822689319381,6.055277788192921,3.9411288367096162,2.707548403938832
fragment_00041,0.43256120751775545,-389.7677907071717,30.801411174730337,23.285139863182998,15.699281895957121,9.947177113897567,6.057679610969918,3.942692083407487,2.708622351601329
fragment_00041,0.4544582176095864,-389.76775581206493,30.743724892882668,23.243988455606654,15.678550350798707,9.943410072745152,6.057940442402714,3.9428618477547674,2.7087389794017813
fragment_00041,0.5685725487303335,-389.7675739593028,28.984249726219304,19.54818742319221,13.048792549947697,9.321732135973235,6.045583553274004,3.9415532475778154,2.7078399734399623
fragment_00041,0.5791624419092954,-389.7675570832338,29.007640882351815,19.57012007255181,13.0701465368222,9.337356583803277,6.046192159950529,3.9412844540279552,2.707655312755913
fragment_00042,0.0,-784.4014188034757,28.98031106303441,21.518782868191636,14.79547740388599,9.929131192948384,6.101912274781566,3.9714812873004095,2.7284004827613417
fragment_00042,0.0005783050232305182,-784.4014178818879,28.973946877084217,21.510519114744163,14.792104851181568,9.928234278388286,6.101868802876101,3.97145299324253,2.7283810447946006
fragment_00043,0.0,-609.0182147982517,30.480232844800074,22.09149871709622,14.022581336107148,8.002971298554694,4.848628108173315,3.1557706721338334,2.16800876108037
fragment_00044,0.0,-800.4600451624373,28.659966403128063,20.6325742674219,14.485291083339503,9.392794224300753,5.770938922516219,3.756064477630859,2.5804095229709145
fragment_00045,0.0,-386.35748347385,30.929050728833996,21.660174989799458,12.470466554744707,6.831134487494948,4.138666684055429,2.6936862658662464,1.8505576072329455
fragment_00045,0.011027671541299237,-386.35746590013673,30.900261443904224,21.641850798436202,12.468534230630416,6.830757783379707,4.138438456551731,2.693537722062376,1.85045555790755
fragment_00045,1.0586647757564505,-386.35579638414134,28.879209843321775,19.175599413728637,11.485079510224615,6.836157209031499,4.141709717438048,2.6956668499178478,1.8519182649048873
fragment_00046,0.0,-662.2287185054108,30.80427699158171,23.743076467823634,16.681786829933863,11.456594627087142,7.542701637641018,5.002212595326218,3.4365110326983537
fragment_00046,0.0014863181557015263,-662.2287161368121,30.778742255195375,23.736740413236088,16.679068475671386,11.45474698309334,7.5419952191771955,5.001696228769907,3.4361562898053117
fragment_00047,0.0,-327.13707956173937,27.99150689539186,18.0285853934321,9.133080799314058,5.0023077611631335,3.0306656255145303,1.9725343921347047,1.3551275704038297
fragment_00048,0.0,-460.4570034886487,29.14195613741698,20.53929889889834,13.086583185898096,7.370233952987686,4.465281977797811,2.906266596233325,1.9965999108574846
fragment_00048,0.0005454017971390913,-460.4570026194956,29.11613275591214,20.524917753137565,13.082849542694209,7.369695804251626,4.464955938506816,2.9060543907992247,1.9964541261069193
fragment_00048,0.1868463998887179,-460.4567057299572,29.45601177223778,20.01768525126634,12.415544910948393,7.374449451420148,4.467835952243938,2.9079288721337764,1.997741891403579
fragment_00048,1.6403755735793937,-460.4543893837764,28.623957007495406,20.11795055685335,12.965698299358271,7.369893125454848,4.465075486246847,2.906132199458395,1.9965075805154602
fragment_00049,0.0,-662.2239209255866,29.716681828954105,22.131816976025746,15.365189137354452,11.05243114272148,7.54068019403685,5.000090540985215,3.435053185192701
fragment_00049,0.0018748598852437964,-662.2239179378072,29.713691621738874,22.128998791963596,15.363536324156499,11.052668210793387,7.541180120949709,5.0006352015994056,3.4354273660524854
fragment_00050,0.0,-668.2723789012258,29.803844375050165,22.185218581042268,15.326989799561014,10.718936216279825,7.582815338409763,5.618754263560847,3.924948260992025
fragment_00050,0.002019289830291628,-668.2723756832826,29.798029989718028,22.185993239267948,15.324732913978012,10.718839467018736,7.582061950993991,5.618153014830895,3.9245983775906685
fragment_00051,0.0,-545.6282255057382,26.301274565827722,18.643150825619085,11.260962664222987,6.16777647884618,3.7367689180223103,2.4321077007654393,1.6708536047028995
fragment_00051,0.26518027760980734,-545.6278029140666,25.515853525691867,17.293751893022883,10.989290994256084,6.162018287370349,3.733280297608664,2.4298371026205667,1.6692937078718515
